,year,latitude,longitude,sea_temp_c,air_temp_c,humidity,wind_ew,wind_ns
621,1993.0,-2.0,-95.0,24.06999969,24.39999962,89.80000305,-3.799999952,4.0
622,1993.0,-2.0,-95.0,24.07999992,24.44000053,88.69999695,-4.199999809,3.099999905
623,1993.0,-2.0,-95.0,24.0,24.39999962,89.0,-3.700000048,3.5
624,1993.0,-2.0,-95.0,23.97999954,24.31999969,88.5,-2.599999905,3.5
625,1993.0,-2.0,-95.0,24.02000046,24.39999962,88.09999847,-1.5,5.400000095
626,1993.0,-2.0,-95.0,24.14999962,24.31999969,83.09999847,-1.899999976,4.099999905
627,1993.0,-2.0,-95.0,24.43000031,24.09000015,81.80000305,-1.299999952,1.600000024
628,1993.0,-2.0,-95.0,24.62000084,24.79999924,84.30000305,-1.100000024,4.099999905
629,1993.0,-2.0,-95.0,24.43000031,24.63999939,88.5,-0.899999976,3.299999952
630,1993.0,-2.0,-95.0,24.76000023,24.55999947,88.40000153,-0.200000003,2.799999952
631,1993.0,-2.0,-95.0,24.93000031,24.39999962,89.19999695,0.600000024,2.400000095
632,1993.0,-2.0,-95.0,24.94000053,24.52000046,89.80000305,-1.5,3.400000095
633,1993.0,-2.0,-95.0,24.85000038,24.44000053,91.80000305,-4.0,1.299999952
634,1993.0,-2.0,-95.0,24.70000076,24.90999985,90.90000153,-4.300000191,1.600000024
635,1993.0,-2.0,-95.0,24.54000092,24.79999924,89.80000305,-4.400000095,1.600000024
636,1993.0,-2.0,-95.0,,,89.90000153,-3.400000095,2.400000095
637,1993.0,-2.0,-95.0,24.59000015,24.95000076,91.0,-3.599999905,2.400000095
638,1993.0,-2.0,-95.0,24.70999908,25.03000069,89.80000305,-3.5,3.200000048
639,1993.0,-2.0,-95.0,25.11000061,25.03000069,91.30000305,-1.299999952,0.899999976
640,1993.0,-2.0,-95.0,25.13999939,25.03000069,89.69999695,-1.899999976,3.099999905
641,1993.0,-2.0,-95.0,25.20999908,24.87000084,90.5,-1.200000048,3.5
642,1993.0,-2.0,-95.0,25.43000031,24.98999977,89.09999847,-0.5,3.799999952
643,1993.0,-2.0,-95.0,25.56999969,24.68000031,87.19999695,1.299999952,2.299999952
644,1993.0,-2.0,-110.0,24.54000092,23.78000069,81.09999847,-4.800000191,2.5
645,1993.0,-2.0,-110.0,24.26000023,23.65999985,82.19999695,-5.0,3.0
646,1993.0,-2.0,-110.0,23.82999992,23.62000084,84.0,-7.0,1.600000024
647,1993.0,-2.0,-110.0,23.62000084,23.54000092,84.80000305,-7.800000191,1.200000048
648,1993.0,-2.0,-110.0,23.44000053,23.26000023,88.40000153,-7.300000191,1.200000048
649,1993.0,-2.0,-110.0,23.32999992,23.54000092,85.09999847,-6.199999809,2.099999905
650,1993.0,-2.0,-110.0,23.19000053,23.37999916,85.0,-6.099999905,2.5
651,1993.0,-2.0,-110.0,23.06999969,22.97999954,87.59999847,-5.300000191,0.800000012
652,1993.0,-2.0,-110.0,23.09000015,23.21999931,89.09999847,-5.0,2.099999905
653,1993.0,-2.0,-110.0,23.19000053,23.26000023,88.19999695,-4.800000191,3.5
654,1993.0,-2.0,-110.0,23.34000015,23.29999924,85.80000305,-4.900000095,2.799999952
655,1993.0,-2.0,-110.0,23.36000061,23.42000008,85.0,-5.400000095,2.200000048
656,1993.0,-2.0,-110.0,23.40999985,23.45999908,83.19999695,-5.599999905,2.599999905
657,1993.0,-2.0,-110.0,23.45999908,23.37999916,83.30000305,-6.099999905,1.299999952
658,1993.0,-2.0,-110.0,23.48999977,23.34000015,81.59999847,-7.199999809,0.899999976
659,1993.0,-2.0,-110.0,23.5,23.29999924,82.5,-6.800000191,1.899999976
660,1993.0,-2.0,-110.0,23.54000092,23.42000008,83.90000153,-6.800000191,2.5
661,1993.0,-2.0,-110.0,23.61000061,23.37999916,83.30000305,-6.099999905,1.600000024
662,1993.0,-2.0,-110.0,23.55999947,23.34000015,83.30000305,-6.099999905,1.5
663,1993.0,-2.0,-110.0,23.48999977,23.37999916,85.40000153,-6.300000191,2.200000048
664,1993.0,-2.0,-110.0,23.45000076,23.42000008,86.09999847,-7.099999905,2.299999952
665,1993.0,-2.0,-110.0,23.40999985,23.37999916,85.30000305,-6.699999809,1.399999976
666,1993.0,-2.0,-110.0,23.26000023,23.29999924,84.90000153,-6.5,1.299999952
667,1993.0,-2.0,-110.0,23.11000061,23.18000031,85.69999695,-5.199999809,1.700000048
668,1993.0,-2.0,-110.0,22.93000031,22.97999954,86.69999695,-5.599999905,2.299999952
669,1993.0,-2.0,-110.0,22.80999947,22.86000061,87.40000153,-4.199999809,1.100000024
670,1993.0,-2.0,-110.0,22.85000038,22.94000053,89.0,-3.099999905,2.400000095
671,1993.0,-2.0,-110.0,22.87999916,23.02000046,88.19999695,-4.699999809,2.700000048
672,1993.0,-2.0,-110.0,22.93000031,23.10000038,87.5,-6.5,1.600000024
673,1993.0,-2.0,-110.0,22.95000076,23.05999947,85.19999695,-6.699999809,1.399999976
674,1993.0,-2.0,-110.0,23.05999947,23.10000038,85.19999695,-4.699999809,0.699999988
675,1993.0,-2.0,-110.0,23.25,23.29999924,83.19999695,-3.400000095,3.0
676,1993.0,-2.0,-110.0,23.15999985,23.37999916,85.80000305,-4.0,4.400000095
677,1993.0,-2.0,-110.0,23.10000038,23.34000015,87.80000305,-5.599999905,2.5
678,1993.0,-2.0,-110.0,23.27000046,23.37999916,86.40000153,-5.0,1.5
679,1993.0,-2.0,-110.0,23.37999916,23.5,85.30000305,-6.0,1.299999952
680,1993.0,-2.0,-110.0,23.56999969,23.81999969,86.30000305,-5.699999809,2.0
681,1993.0,-2.0,-110.0,23.65999985,23.62000084,88.09999847,-5.300000191,3.0
682,1993.0,-2.0,-110.0,23.77000046,23.89999962,89.90000153,-5.199999809,2.900000095
683,1993.0,-2.0,-110.0,23.87000084,23.65999985,87.5,-5.900000095,2.400000095
684,1993.0,-2.0,-110.0,23.92000008,23.89999962,85.80000305,-5.5,2.0
685,1993.0,-2.0,-110.0,23.95999908,23.94000053,83.90000153,-5.099999905,4.300000191
686,1993.0,-2.0,-110.0,24.04000092,23.81999969,82.09999847,-5.599999905,3.200000048
687,1993.0,-2.0,-110.0,23.97999954,23.73999977,84.0,-5.900000095,2.799999952
688,1993.0,-2.0,-110.0,24.01000023,23.78000069,81.30000305,-6.800000191,2.0
689,1993.0,-2.0,-110.0,24.03000069,23.73999977,80.5,-6.900000095,0.200000003
690,1993.0,-2.0,-110.0,23.95000076,23.65999985,82.5,-6.400000095,1.399999976
691,1993.0,-2.0,-110.0,23.89999962,23.62000084,85.0,-6.5,1.899999976
692,1993.0,-2.0,-110.0,23.86000061,23.78000069,88.09999847,-6.099999905,3.0
693,1993.0,-2.0,-110.0,23.88999939,23.86000061,84.80000305,-5.199999809,2.5
694,1993.0,-2.0,-110.0,23.95999908,23.70000076,85.40000153,-4.199999809,1.799999952
695,1993.0,-2.0,-110.0,23.96999931,23.78000069,88.30000305,-5.400000095,1.399999976
696,1993.0,-2.0,-110.0,23.96999931,23.65999985,91.90000153,-5.199999809,1.5
697,1993.0,-2.0,-110.0,23.98999977,23.73999977,91.30000305,-4.5,0.800000012
698,1993.0,-2.0,-110.0,23.88999939,23.89999962,87.0,-4.400000095,3.0
699,1993.0,-2.0,-110.0,23.88999939,23.86000061,86.40000153,-3.900000095,2.900000095
700,1993.0,-2.0,-110.0,23.95000076,23.89999962,85.80000305,-5.800000191,2.5
701,1993.0,-2.0,-110.0,23.97999954,23.94000053,87.69999695,-5.099999905,1.5
702,1993.0,-2.0,-110.0,24.0,23.94000053,87.09999847,-4.400000095,1.399999976
703,1993.0,-2.0,-110.0,24.05999947,23.97999954,88.19999695,-3.400000095,2.299999952
704,1993.0,-2.0,-110.0,24.0,23.97999954,90.40000153,-4.699999809,2.400000095
705,1993.0,-2.0,-110.0,24.02000046,24.10000038,90.0,-6.0,1.100000024
706,1993.0,-2.0,-110.0,24.07999992,24.26000023,89.59999847,-5.400000095,2.400000095
707,1993.0,-2.0,-110.0,24.20999908,24.18000031,84.69999695,-4.400000095,2.299999952
708,1993.0,-2.0,-110.0,24.29999924,24.34000015,81.69999695,-4.599999905,2.299999952
709,1993.0,-2.0,-110.0,24.21999931,24.54000092,82.30000305,-5.0,2.400000095
710,1993.0,-2.0,-110.0,24.22999954,24.42000008,86.59999847,-5.099999905,3.099999905
711,1993.0,-2.0,-110.0,24.21999931,24.37999916,84.90000153,-5.800000191,3.099999905
712,1993.0,-2.0,-110.0,24.43000031,24.34000015,87.59999847,-5.0,0.400000006
713,1993.0,-2.0,-110.0,24.60000038,24.45999908,86.09999847,-5.0,1.100000024
714,1993.0,-2.0,-110.0,24.65999985,24.18000031,88.5,-4.900000095,2.200000048
715,1993.0,-2.0,-110.0,24.76000023,24.5,87.90000153,-5.5,1.700000048
716,1993.0,-2.0,-110.0,24.89999962,24.62000084,87.90000153,-5.0,0.5
717,1993.0,-2.0,-110.0,24.88999939,24.57999992,88.30000305,-5.5,2.799999952
718,1993.0,-2.0,-110.0,24.87000084,24.72999954,87.09999847,-6.5,2.599999905
719,1993.0,-2.0,-110.0,24.96999931,24.96999931,81.69999695,-5.599999905,1.100000024
720,1993.0,-2.0,-110.0,25.03000069,24.62000084,80.80000305,-5.699999809,1.0
721,1993.0,-2.0,-110.0,24.94000053,24.57999992,83.09999847,-4.300000191,2.5
722,1993.0,-2.0,-110.0,24.72999954,24.37999916,85.5,-3.299999952,1.799999952
723,1993.0,-2.0,-110.0,24.54999924,24.42000008,85.5,-5.0,2.5
724,1993.0,-2.0,-110.0,24.54999924,24.34000015,84.90000153,-4.800000191,0.699999988
725,1993.0,-2.0,-110.0,24.62000084,24.42000008,89.0,-4.5,1.200000048
726,1993.0,-2.0,-110.0,24.69000053,24.70000076,88.09999847,-6.0,2.700000048
727,1993.0,-2.0,-110.0,24.77000046,24.70000076,90.59999847,-4.699999809,1.5
728,1993.0,-2.0,-110.0,24.63999939,24.65999985,90.0,-6.300000191,1.700000048
729,1993.0,-2.0,-110.0,24.55999947,24.65999985,88.30000305,-6.300000191,1.0
730,1993.0,-2.0,-110.0,24.69000053,24.65999985,89.19999695,-5.400000095,0.5
731,1993.0,-2.0,-110.0,24.78000069,24.62000084,90.80000305,-4.400000095,1.700000048
732,1993.0,-2.0,-110.0,24.87999916,24.5,91.09999847,-3.0,0.200000003
733,1993.0,-2.0,-110.0,25.12000084,24.88999939,89.69999695,-4.0,1.100000024
734,1993.0,-2.0,-110.0,25.15999985,24.93000031,89.5,-4.300000191,2.5
735,1993.0,-2.0,-110.0,25.13999939,24.77000046,87.90000153,-4.599999905,2.299999952
